0,1,2,3,4,5,6,7,8,9,10
657daf20122fa666071aaa2c,000000000B1123280043 - 5370-169-288,Pass ,Pass ,null,22.1,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aac8e,000000000C1123260361 - 5370-169-209,null,null,null,null,null,Pass ,Pass ,null,null,
657daf20122fa666071aaa30,000000000B1123280064 - 5370-169-204,Pass ,null,null,436,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac97,000000000C1123260402 - 5370-270-204,Pass ,null,458,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aaa31,000000000B1123280069 - 5370-169-283,Pass ,null,null,22,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aaca4,000000000C1123270133 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa36,000000000B1123280239 - 5370-169-204,null,null,null,435,null,Pass ,Pass ,null,null,
657daf20122fa666071aacb2,000000000C1123280200 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa3a,000000000B1123280255 - 5370-169-228,null,null,null,396,null,Pass ,Pass ,null,null,
657daf20122fa666071aacb4,000000000C1123280227 - 5370-169-208,null,null,null,27,null,Pass ,Pass ,null,null,
657daf20122fa666071aaa3c,000000000B1123290088 - 5370-169-268,Pass ,null,null,440,Pass ,Pass ,Pass ,Pass ,25,
657daf20122fa666071aacc1,000000000C1123290231 - 5370-273-235,Pass ,Pass ,393,400,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaa41,000000000B1123290178 - 5370-169-289,null,Pass ,null,313,null,Pass ,Pass ,null,65,
657daf20122fa666071aacc4,000000000C1123290234 - 5370-273-235,Pass ,Pass ,393,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aacd2,000000000C1123300043 - 5370-273-235,Pass ,Pass ,396,398,Pass ,Pass ,Pass ,Pass ,68,
657daf20122fa666071aaa42,000000000B1123290179 - 5370-169-289,null,Pass ,null,312,null,Pass ,Pass ,null,80,
657daf20122fa666071aacd4,000000000C1123300045 - 5370-273-235,Pass ,Pass ,398,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aacde,000000000C1123300139 - 5370-270-209,Pass ,null,401,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aaa47,000000000B1123300033 - 5370-169-204,Pass ,null,null,434,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa4b,000000000B1123300088 - 5370-169-288,Pass ,Pass ,null,22.9,Pass ,Pass ,Pass ,Pass ,70,
657daf20122fa666071aace7,000000000C1123300201 - 5370-270-204,Pass ,null,457,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aacf1,000000000C1123310125 - 5370-273-279,null,Pass ,399,399,Pass ,Pass ,Pass ,Pass ,68,
657daf20122fa666071aaa4f,000000000B1123300217 - 5370-169-204,Pass ,null,null,437,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa53,000000000B1123310005 - 5370-169-203,Pass ,null,null,29,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacfe,000000000C1123320110 - 5370-169-214,Pass ,null,null,365,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad01,000000000C1123320115 - 5370-169-214,Pass ,null,null,365,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa55,000000000B1123310026 - 5370-169-224,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa58,000000000B1123310079 - 5370-169-219,Pass ,null,null,435,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa5a,000000000B1123310099 - 5370-169-227,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa5f,000000000B1123310233 - 5370-169-203,null,null,null,29.8,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa65,000000000B1123310273 - 5370-169-227,null,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa68,000000000B1123320084 - 5370-169-204,Pass ,null,null,435,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa6f,000000000B1123320166 - 5370-169-204,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa70,000000000B1123320167 - 5370-169-204,Pass ,null,null,435,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa75,000000000B1123330050 - 5370-169-288,Pass ,Pass ,null,22.3,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaa7e,000000000B1123330221 - 5370-169-288,Pass ,Pass ,null,396,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aaa81,000000000B1123330260 - 5370-169-204,Pass ,null,null,436,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa84,000000000B1123330315 - 5370-273-229,Pass ,Pass ,408,396,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aaa8b,000000000B1123340098 - 5370-169-204,Pass ,null,null,438,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa92,000000000B1123340288 - 5370-169-289,Pass ,Pass ,null,312,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aaa93,000000000B1123340289 - 5370-169-289,Pass ,Pass ,null,311,Pass ,Pass ,Pass ,Pass ,95,
657daf20122fa666071aaa9b,000000000B1123350113 - 5370-169-204,Pass ,null,null,406,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaa9c,000000000B1123350114 - 5370-271-231,Pass ,Pass ,null,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaaa0,000000000B1123350159 - 5370-169-204,Pass ,null,null,460,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaaa4,000000000B1123350185 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,90,
657daf20122fa666071aaaa9,000000000B1123350190 - 5370-169-288,Pass ,Pass ,null,22,Pass ,Pass ,Pass ,Pass ,90,
657daf20122fa666071aaaaf,000000000B1123350242 - 5370-169-289,Pass ,Pass ,null,311,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaab6,000000000B1123370056 - 5370-169-288,Pass ,Pass ,null,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaabc,000000000B1123370069 - 5370-169-289,Pass ,Pass ,null,322,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaabd,000000000B1123370098 - 5370-169-204,Pass ,null,null,422,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaac2,000000000B1123370284 - 5370-169-204,Pass ,null,null,435,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaacb,000000000B1123380038 - 5370-169-203,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaacf,000000000B1123380053 - 5370-169-204,Pass ,null,null,435,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaad5,000000000B1123380089 - 5370-169-288,Pass ,Pass ,null,22,Pass ,null,null,Pass ,55,
657daf20122fa666071aaad8,000000000B1123380092 - 5370-169-288,Pass ,Pass ,null,22,Pass ,null,null,Pass ,50,
657daf20122fa666071aaadd,000000000B1123380110 - 5370-273-229,- ,Pass ,393,393,- ,Pass ,Pass ,- ,55,
657daf20122fa666071aaae0,000000000B1123380162 - 5370-271-224,Pass ,- ,396,369,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aaae6,000000000B1123390023 - 5370-169-283,Pass ,null,null,320,Pass ,null,null,Pass ,50,
657daf20122fa666071aaaeb,000000000B1123390036 - 5370-536-200,Pass ,null,null,320,Pass ,null,null,Pass ,null,
657daf20122fa666071aaaf5,000000000B1123390220 - 5370-169-288,Pass ,Pass ,null,24,Pass ,null,null,Pass ,50,
657daf20122fa666071aaaf6,000000000B1123400011 - 5370-169-204,Pass ,null,null,437,Pass ,null,null,Pass ,null,
657daf20122fa666071aaaff,000000000B1123400212 - 5370-169-284,Pass ,null,null,311,Pass ,null,null,Pass ,75,
657daf20122fa666071aab04,000000000B1123410047 - 5370-169-203,null,null,null,29.9,Pass ,null,null,Pass ,null,
657daf20122fa666071aab05,000000000B1123410048 - 5370-169-203,null,null,null,29.9,Pass ,null,null,Pass ,null,
657daf20122fa666071aab0f,000000000B1123410096 - 5370-169-204,null,null,null,459,Pass ,null,null,Pass ,null,
657daf20122fa666071aab12,000000000B1123410153 - 5370-169-203,Pass ,null,null,30,Pass ,null,null,Pass ,null,
657daf20122fa666071aab1a,000000000B1123410224 - 5370-169-288,Pass ,Pass ,null,23,Pass ,null,null,Pass ,50,
657daf20122fa666071aab20,000000000B1123420026 - 5370-169-268,Pass ,null,null,22,Pass ,null,null,Pass ,50,
657daf20122fa666071aab25,000000000B1123430055 - 5370-169-204,null,null,null,412,null,null,null,null,null,
657daf20122fa666071aab2b,000000000B1123430246 - 5370-169-203,null,null,null,29,null,null,null,null,null,
657daf20122fa666071aab33,000000000B1123430306 - 5370-169-288,Pass ,Pass ,null,22,Pass ,null,null,Pass ,50,
657daf20122fa666071aab3b,000000000B1123440207 - 5370-169-289,Pass ,Pass ,null,310,Pass ,null,null,Pass ,50,
657daf20122fa666071aab46,000000000B1123440385 - 5370-169-203,Pass ,null,null,29,Pass ,null,null,Pass ,null,
657daf20122fa666071aab47,000000000B1123450056 - 5370-169-204,Pass ,null,null,396,Pass ,null,null,Pass ,null,
657daf20122fa666071aab53,000000000C1123140053 - 5370-270-204,null,null,461,null,null,null,null,null,null,
657daf20122fa666071aab5e,000000000C1123160030 - 5370-273-214,Pass ,Pass ,391,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aab65,000000000C1123160060 - 5370-270-204,null,null,462,null,null,null,null,null,null,
657daf20122fa666071aab6c,000000000C1123160075 - 5370-273-214,Pass ,Pass ,392,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aab72,000000000C1123160081 - 5370-273-214,Pass ,Pass ,394,397,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aab7c,000000000C1123160091 - 5370-273-214,Pass ,Pass ,394,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aab7f,000000000C1123160094 - 5370-273-214,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aab87,000000000C1123160131 - 5370-273-214,Pass ,Pass ,394,395,Pass ,Pass ,Pass ,Pass ,57,
657daf20122fa666071aab90,000000000C1123170062 - 5370-270-204,null,null,461,null,null,null,null,null,null,
657daf20122fa666071aab99,000000000C1123170112 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aab9a,000000000C1123170113 - 5370-273-214,Pass ,Pass ,397,399,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aabac,000000000C1123170134 - 5370-273-214,Pass ,Pass ,395,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabad,000000000C1123170137 - 5370-273-214,Pass ,Pass ,393,394,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aabb7,000000000C1123180060 - 5370-273-214,Pass ,Pass ,395,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabb8,000000000C1123180061 - 5370-273-214,Pass ,Pass ,393,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabc2,000000000C1123190003 - 5370-273-214,Pass ,Pass ,395,393,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aabcd,000000000C1123190133 - 5370-270-209,null,null,395,null,null,null,null,null,null,
657daf20122fa666071aabd3,000000000C1123190236 - 5370-270-230,null,null,416,null,null,null,null,null,null,
657daf20122fa666071aabdd,000000000C1123200130 - 5370-273-214,Pass ,Pass ,393,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aabe4,000000000C1123200142 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabe9,000000000C1123200161 - 5370-273-214,Pass ,Pass ,394,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabed,000000000C1123200167 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aabfd,000000000C1123200319 - 5370-273-214,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,62,
657daf20122fa666071aabff,000000000C1123210015 - 5370-169-213,Pass ,null,null,27,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac08,000000000C1123210032 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac0c,000000000C1123210084 - 5370-273-214,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac14,000000000C1123210100 - 5370-273-214,Pass ,Pass ,394,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac1d,000000000C1123210117 - 5370-273-214,Pass ,Pass ,394,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aac21,000000000C1123210143 - 5370-270-204,null,null,462,null,null,null,null,null,null,
657daf20122fa666071aac2e,000000000C1123210353 - 5370-273-214,Pass ,Pass ,399,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac3b,000000000C1123230116 - 5370-273-214,Pass ,Pass ,395,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac45,000000000C1123240055 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac4d,000000000C1123240190 - 5370-270-204,Pass ,null,458,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aac56,000000000C1123240208 - 5370-169-214,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac57,000000000C1123240210 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac64,000000000C1123240405 - 5370-270-204,Pass ,null,457,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aac69,000000000C1123250117 - 5370-270-204,Pass ,null,455,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aac77,000000000C1123260137 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aac81,000000000C1123260172 - 5370-270-214,null,null,397,null,null,null,null,null,null,
657daf20122fa666071aac8a,000000000C1123260326 - 5370-169-214,Pass ,null,null,394,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aac96,000000000C1123260401 - 5370-270-204,Pass ,null,459,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aaca1,000000000C1123270120 - 5370-273-235,Pass ,Pass ,392,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaca8,000000000C1123270141 - 5370-169-214,Pass ,null,null,400,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aacb3,000000000C1123280226 - 5370-169-208,null,null,null,27,null,Pass ,Pass ,null,null,
657daf20122fa666071aacbe,000000000C1123290228 - 5370-273-235,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aacc2,000000000C1123290232 - 5370-273-235,Pass ,Pass ,393,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aacd3,000000000C1123300044 - 5370-273-235,Pass ,Pass ,400,396,Pass ,Pass ,Pass ,Pass ,37,
657daf20122fa666071aace6,000000000C1123300200 - 5370-270-204,Pass ,null,457,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aacf7,000000000C1123320001 - 5370-273-235,Pass ,Pass ,396,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aacf8,000000000C1123320002 - 5370-273-235,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aad03,000000000C1123320117 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad04,000000000C1123320118 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad05,000000000C1123320121 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad06,000000000C1123320122 - 5370-169-214,Pass ,null,null,365,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad07,000000000C1123320123 - 5370-169-214,Pass ,null,null,393,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad08,000000000C1123320162 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad09,000000000C1123320163 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad0a,000000000C1123320164 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad0b,000000000C1123320165 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad0c,000000000C1123320204 - 5370-270-204,Pass ,null,459,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aad0d,000000000C1123320205 - 5370-169-214,Pass ,null,null,394,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad0e,000000000C1123320206 - 5370-169-214,Pass ,null,null,393,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad0f,000000000C1123320217 - 5370-270-204,Pass ,null,412,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aad10,000000000C1123330074 - 5370-169-214,Pass ,null,null,395,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad11,000000000C1123330075 - 5370-169-214,Pass ,null,null,362,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad12,000000000C1123330076 - 5370-169-214,Pass ,null,null,365,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad13,000000000C1123330077 - 5370-169-214,Pass ,null,null,367,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad14,000000000C1123330078 - 5370-169-214,Pass ,null,null,397,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad15,000000000C1123330081 - 5370-169-214,Pass ,null,null,397,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad16,000000000C1123330082 - 5370-169-214,Pass ,null,null,396,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad17,000000000C1123330084 - 5370-169-214,Pass ,null,null,398,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aad68,000000000C1123360037 - 5370-273-235,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aad69,000000000C1123360038 - 5370-273-235,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aadcc,000000000C1123400203 - 5370-273-235,Pass ,Pass ,395,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aadcd,000000000C1123400206 - 5370-270-203,Pass ,null,null,26,Pass ,null,null,Pass ,null,
657daf20122fa666071aae30,000000000D1123150155 - 5370-271-204,Pass ,Pass ,461,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae31,000000000D1123160028 - 5370-273-238,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aae94,000000000D1123230409 - 5370-273-213,Pass ,Pass ,27,26,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae95,000000000D1123230410 - 5370-273-213,Pass ,Pass ,26,27,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaef8,000000000D1123250268 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaef9,000000000D1123250270 - 5370-273-214,Pass ,Pass ,395,399,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf5c,000000000D1123290070 - 5370-273-209,null,Pass ,400,400,null,Pass ,Pass ,null,30,
657daf20122fa666071aaf5d,000000000D1123290092 - 5370-271-209,null,Pass ,399,null,null,Pass ,Pass ,null,30,
657daf20122fa666071aafc0,000000000D1123320085 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aafc1,000000000D1123320086 - 5370-273-214,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab024,000000000D1123350032 - 5370-273-214,Pass ,Pass ,391,391,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab025,000000000D1123350033 - 5370-273-214,Pass ,Pass ,391,391,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab088,000000000D1123380031 - 5370-273-214,Pass ,Pass ,394,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab089,000000000D1123380037 - 5370-271-204,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071aad18,000000000C1123330094 - 5370-273-235,Pass ,Pass ,400,400,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aad19,000000000C1123330095 - 5370-273-235,Pass ,Pass ,400,400,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aad7e,000000000C1123370021 - 5370-273-235,Pass ,Pass ,397,400,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aad7f,000000000C1123370022 - 5370-273-235,Pass ,Pass ,396,400,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aade4,000000000C1123420102 - 5370-169-208,Pass ,null,null,28,Pass ,null,null,Pass ,null,
657daf20122fa666071aade5,000000000C1123420103 - 5370-169-208,Pass ,null,null,28,Pass ,null,null,Pass ,null,
657daf20122fa666071aae4a,000000000D1123180071 - 5370-273-209,Pass ,Pass ,397,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaeb0,000000000D1123240189 - 5370-273-203,Pass ,Pass ,30,32,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf16,000000000D1123260211 - 5370-273-238,Pass ,Pass ,392,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf7c,000000000D1123300152 - 5370-273-214,Pass ,Pass ,396,401,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aafe2,000000000D1123330287 - 5370-273-204,Pass ,Pass ,453,432,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab048,000000000D1123360164 - 5370-271-204,Pass ,Pass ,458,457,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab0ae,000000000D1123390123 - 5370-273-214,Pass ,Pass ,396,3.6,Pass ,null,null,Pass ,50,
657daf20122fa666071aad1a,000000000C1123330096 - 5370-273-235,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,108,
657daf20122fa666071aad82,000000000C1123370029 - 5370-273-235,Pass ,Pass ,396,4000,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aadea,000000000C1123430145 - 5370-273-235,Pass ,Pass ,396,393,Pass ,null,null,Pass ,100,
657daf20122fa666071aae51,000000000D1123180157 - 5370-273-209,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaeb8,000000000D1123240229 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaeb9,000000000D1123240231 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf1f,000000000D1123260404 - 5370-273-204,Pass ,Pass ,459,436,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf20,000000000D1123260405 - 5370-273-204,Pass ,Pass ,459,436,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aaf86,000000000D1123300189 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,58,
657daf20122fa666071aaf87,000000000D1123300204 - 5370-271-204,Pass ,Pass ,457,457,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aafed,000000000D1123340011 - 5370-273-214,Pass ,Pass ,400,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aafee,000000000D1123340012 - 5370-273-214,Pass ,Pass ,400,425,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab054,000000000D1123360236 - 5370-273-214,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071ab055,000000000D1123360237 - 5370-273-214,Pass ,Pass ,396,432,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab0bb,000000000D1123390165 - 5370-273-204,Pass ,Pass ,412,396,Pass ,null,null,Pass ,50,
657daf20122fa666071ab0bc,000000000D1123390168 - 5370-273-204,Pass ,Pass ,396,396,Pass ,null,null,Pass ,25,
657daf20122fa666071aad1b,000000000C1123330098 - 5370-273-235,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,100,
657daf20122fa666071aad1c,000000000C1123330099 - 5370-273-235,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071aad84,000000000C1123370033 - 5370-273-235,Pass ,Pass ,396,400,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071aad85,000000000C1123370034 - 5370-273-235,Pass ,Pass ,400,400,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071aaded,000000000C1123430148 - 5370-273-235,Pass ,Pass ,392,392,Pass ,null,null,Pass ,50,
657daf20122fa666071aadee,000000000C1123430149 - 5370-273-235,Pass ,Pass ,392,392,Pass ,null,null,Pass ,50,
657daf20122fa666071aae55,000000000D1123190157 - 5370-273-236,Pass ,Pass ,438,457,Pass ,Pass ,Pass ,Pass ,25,
657daf20122fa666071aae56,000000000D1123190160 - 5370-271-214,Pass ,Pass ,395,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaebe,000000000D1123240246 - 5370-273-204,Pass ,Pass ,395,394,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aaebf,000000000D1123240256 - 5370-273-214,Pass ,Pass ,394,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf27,000000000D1123270007 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf28,000000000D1123270008 - 5370-273-214,Pass ,Pass ,394,397,Pass ,Pass ,Pass ,Pass ,48,
657daf20122fa666071aaf90,000000000D1123300252 - 5370-271-204,Pass ,Pass ,456,456,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aaff9,000000000D1123340026 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab062,000000000D1123370010 - 5370-273-214,Pass ,Pass ,398,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab0cb,000000000D1123400023 - 5370-273-214,Pass ,Pass ,393,393,Pass ,null,null,Pass ,50,
657daf20122fa666071aad1d,000000000C1123330100 - 5370-273-235,Pass ,Pass ,396,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aad88,000000000C1123370043 - 5370-273-235,Pass ,Pass ,400,400,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aadf3,000000000C1123430154 - 5370-273-235,Pass ,Pass ,392,392,Pass ,null,null,Pass ,50,
657daf20122fa666071aae5d,000000000D1123200321 - 5370-273-213,Pass ,Pass ,395,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaec8,000000000D1123240298 - 5370-273-236,Pass ,Pass ,459,455,Pass ,Pass ,Pass ,Pass ,16,
